Energy,Transmission(keV),counts_nonatt_C5(ct / (keV s)),counts_noatt_M1)(ct / (keV s)),counts_attenuated_C5(ct / (keV s)),counts_attenuated_M1(ct / (keV s))
17.795,0.5741316327118193,1.130010930350457,3.156727748271176,0.6487750204243099,1.8123772561416354
17.805,0.5746511520562935,1.118786928063819,3.123903602445573,0.6429121971173951,1.7951548040581538
17.815,0.5751700079405682,1.107657154330114,3.091370450216038,0.6370911742514788,1.7780635663979965
17.825,0.5756882008037035,1.096619996923844,3.059123455836545,0.6313111929944506,1.7611012783269484
17.835,0.5762057310873976,1.085673906524164,3.027157967787792,0.625571527031267,1.7442657699462054
17.845,0.5767225992359646,1.074817395457267,2.995469516083085,0.6198714820121447,1.727554965247534
17.855,0.5772388056963156,1.064049034338196,2.964053801674181,0.6142103937836982,1.7109668764980281
17.865,0.5777543509179368,1.053367451446425,2.932906694780256,0.6085876281885106,1.6944996037456381
17.875,0.5782692353528686,1.042771326053941,2.902024215493852,0.6030025773651093,1.6781513240691381
17.885,0.5787834594556853,1.032259390539602,2.871402539583034,0.5974546611121282,1.6619202953497088
17.895,0.5792970236834758,1.021830426214144,2.841037986712201,0.5919433246150712,1.6458048498740723
17.905,0.5798099284958222,1.011483260686657,2.810927012720976,0.5864680370534517,1.6298033902527242
17.915,0.58032217435478,1.001216765883381,2.781066202797414,0.5810282905779044,1.6139143858319867
17.925,0.5808337617248576,0.99102985583067,2.751452266392911,0.5756235991437714,1.5981363700953792
17.935,0.5813446910729968,0.9809214843982673,2.722082029588055,0.5702534973143761,1.582467936566224
17.945,0.581854962868553,0.9708906436700276,2.692952431054293,0.5649175394220495,1.5669077367778752
17.955,0.5823645775832749,0.9609363632753204,2.664060519417104,0.5596152992832403,1.5514544790466216
17.965,0.5828735356912854,0.951057704893539,2.635403437592266,0.5543463670977362,1.536106919642372
17.975,0.5833818376690619,0.941253955306296,2.606978924957472,0.54911046215986,1.5208641560062057
17.985,0.5838894839954158,0.9315244472729317,2.578784849642163,0.5439073288473071,1.5057253551927585
17.995,0.5843964751514752,0.9218683696404307,2.550818715281764,0.5387366257715049,1.4906894659610772
18.005,0.584902811620663,0.9122849066379412,2.523077986477387,0.5335980068916258,1.475755408228825
18.015,0.5854084938886808,0.902773308708907,2.495560347485148,0.5284911629741823,1.4609222244295934
18.025,0.5859135224434867,0.8933328573471145,2.468263573679646,0.5234158011627527,1.44618900477359
18.035,0.586417897775279,0.883962857838578,2.441185509144916,0.5183716408051267,1.4315548743522357
18.045,0.586921620376475,0.8746616658872944,2.414321264372231,0.5133578422237578,1.4170173485947297
18.055,0.5874246907416935,0.8654277579672391,2.387666300816564,0.5083736330831826,1.4025741383515333
18.065,0.5879271093677375,0.8562606926291689,2.36121919525054,0.503418873882684,1.3882247760472652
18.075,0.5884288767535716,0.8471600360208168,2.334978545690046,0.49849342842624444,1.373968802884082
18.085,0.588929993400308,0.838125362474625,2.308942973188274,0.4935971641908117,1.3598057699614579
18.095,0.5894304598111847,0.8291562553378321,2.283111123536364,0.4887299528390984,1.3457352393460695
18.105,0.5899302764915493,0.8202523053392907,2.257481663202737,0.48389166928163846,1.331756781747793
18.115,0.5904294439488399,0.8114131130594443,2.232053285786836,0.47908219315648487,1.3178699803913025
18.125,0.590927962692567,0.8026382875402703,2.206824708148423,0.4743014080352227,1.3040744288057664
18.135,0.5914258332342953,0.793927447828318,2.181794674761812,0.46954920235944053,1.2903697334671531
18.145,0.5919230560876273,0.7852802219139271,2.1569619545876,0.4648254688404619,1.2767555120242342
18.155,0.5924196317681829,0.7766962475988153,2.132325343370765,0.46013010499821955,1.2632313947296727
18.165,0.5929155607935835,0.7681751738117761,2.107883667274596,0.45546301396831773,1.2497970266697527
18.175,0.5934108436834339,0.7597166587888463,2.083635778038402,0.45082410345224877,1.2364520649747561
18.185,0.5939054809593053,0.7513203721878361,2.059580558125701,0.4462132869987411,1.223196181948079
18.195,0.594399473144716,0.7429859938303005,2.035716917662028,0.4416304832866338,1.2100290633300945
18.205,0.5948928207651167,0.7347132155346675,2.012043799279036,0.43707561724282756,1.196950411256068
18.215,0.5953855243478715,0.7265017398336339,1.988560174547926,0.43254861931048905,1.1839599422205118
18.225,0.59587758442224,0.7183512816992277,1.965265048527128,0.4280494265055559,1.1710573898658014
18.235,0.5963690015193629,0.710261567435534,1.942157456767617,0.42357798178910705,1.158242503285889
18.245,0.5968597761722417,0.7022323360553039,1.919236468941711,0.41913423491887913,1.1455150492741533
18.255,0.597349908915725,0.694263339810729,1.896501190426136,0.414718142799466,1.1328748133596165
18.265,0.5978394002864895,0.6863543429229075,1.87395075841955,0.4103296687570586,1.120321597579956
18.275,0.5983282508230231,0.6785051234189365,1.851584347140353,0.40596878366971173,1.1078552236757766
18.285,0.5988164610656107,0.6707154719433638,1.829401164454002,0.401635465291076,1.0954755311676527
18.295,0.599304031556315,0.6629851934848482,1.807400456420983,0.397329699317613,1.0831823801698188
18.305,0.5997909628389603,0.6553141061323903,1.785581504011131,0.39305147867909895,1.070975649518275
18.315,0.6002772554591191,0.647702042555577,1.763943626935965,0.38880080446052734,1.0588552391617254
18.325,0.6007629099640909,0.6401488493444123,1.742486181615274,0.38457768554231353,1.0468210690394093
18.335,0.6012479269028913,0.632654387549807,1.721208563194861,0.3803821389603398,1.0348730803884143
18.345,0.6017323068262315,0.6252185330878828,1.700110205918751,0.37621419018548424,1.0230112360663095
18.355,0.6022160502865048,0.6178411759815663,1.67919058139136,0.37207387270398823,1.0112355196038045
18.365,0.6026991578377694,0.6105222217891111,1.658449202272198,0.3679612289135411,0.9995459375261742
18.375,0.603181630035733,0.6032615903335946,1.637885618785859,0.3638763093953662,0.9879425173513396
18.385,0.6036634674377384,0.5960592170427441,1.617499422247983,0.3598191737582464,0.9764253098127559
18.395,0.6041446706027445,0.588915051646265,1.597290241704297,0.355789889889831,0.9649943869314205
18.405,0.6046252400913144,0.5818290591251073,1.577257746156684,0.35178853456562154,0.9536498434558703
18.415,0.6051051764655965,0.5748012200798788,1.557401645825598,0.3478151937090752,0.9423917977251088
18.425,0.6055844802893132,0.5678315291313891,1.53772168761803,0.3438699614609183,0.9312203890257703
18.435,0.6060631521277403,0.5609199963821676,1.518217659031884,0.3399529410988572,0.9201357800488625
18.445,0.6065411925476967,0.5540666459736336,1.498889384277963,0.33606424419975023,0.9091381546370384
18.455,0.6070186021175255,0.5472715170742288,1.479736726959498,0.3322039912731358,0.898227719500917
18.465,0.6074953814070823,0.5405346625116333,1.460759586288164,0.32837231096625313,0.8874047020161798
18.475,0.6079715309877164,0.5338561499142606,1.441957900204589,0.3245693407905808,0.8766693522072168
18.485,0.6084470514322582,0.5272360598378091,1.423331640316335,0.32079522601707655,0.8660219397607135
18.495,0.6089219433150052,0.5206744865130115,1.404880813809474,0.3170501201620454,0.8554627552708308
18.505,0.6093962072117052,0.5141715376978983,1.386605463289604,0.3133341849293095,0.844992110227714
18.515,0.609869843699542,0.5077273328354033,1.368505661646133,0.30964758911831275,0.8346103339700655
18.525,0.6103428533571217,0.5013420040954994,1.350581514861689,0.30599050928742494,0.8243177754720672
18.535,0.6108152367644578,0.4950156944204592,1.332833156880646,0.3023631285895553,0.8141148002875715
18.545,0.6112869945029565,0.488748558440724,1.315260751946662,0.2987656373568828,0.8040017920451736
18.555,0.6117581271554013,0.4825407602772637,1.297864488845081,0.29519823178336235,0.793979148997369
18.565,0.612228635305942,0.476392474190115,1.280644582664788,0.2916611143434353,0.7840472851568108
18.575,0.612698519540077,0.470303882941234,1.26360127032379,0.28815449281204375,0.7742066276163468
18.585,0.6131677804446403,0.4642751775044394,1.246734810088545,0.2846785801059385,0.7644576163050631
18.595,0.6136364186077885,0.4583065564827155,1.23004547983715,0.2812335939445217,0.7548007029719674
18.605,0.6141044346189858,0.4523982242699855,1.213533572231642,0.2778197557379526,0.7452363482664707
18.615,0.6145718290689904,0.4465503913938622,1.197199395790128,0.27443729081039947,0.7357650224310291
18.625,0.6150386025498394,0.4407632722981688,1.181043268940283,0.2710864270495601,0.7263872016799259
18.635,0.615504755654838,0.4350370855634338,1.165065520635036,0.26776739505051417,0.7171033686003444
18.645,0.6159702889785422,0.4293720515731114,1.149266484193448,0.264480426686799,0.7079140083819914
18.655,0.6164352031167493,0.4237683926784472,1.133646498037012,0.261225755215197,0.698819609280037
18.665,0.6168994986664804,0.418226331817108,1.118205901828404,0.258003614427095,0.6898206602438421
18.675,0.6173631762259697,0.4127460904041257,1.102945030986492,0.25481423734674225,0.6809176475324713
18.685,0.6178262363946493,0.4073278885763798,1.087864217433587,0.2516578563777238,0.6721110551654035
18.695,0.6182886797731374,0.40197194257185,1.072963782752238,0.24853470167859254,0.6634013606822726
18.705,0.6187505069632245,0.3966784649870888,1.058244038924985,0.2454450013121549,0.6547890355756447
18.715,0.6192117185678602,0.3914476622881818,1.043705281840188,0.2423889796948364,0.6462745412466157
18.725,0.6196723151911395,0.3862797347589323,1.029347791223817,0.23936685754948686,0.6378583289245484
18.735,0.6201322974382916,0.3811748738784079,1.015171823719314,0.23637885026396813,0.6295408353376785
18.745,0.6205916659156651,0.3761332623886234,1.001177613379694,0.23342516791204976,0.6213224829647739
18.755,0.6210504212307156,0.3711550726098752,0.9873653670379126,0.23050601418627983,0.6132036771075158
18.765,0.6215085639919953,0.3662404644060179,0.9737352591422042,0.22762158510874564,0.6051848026178447
18.775,0.621966094809135,0.3613895852440337,0.9602874320406458,0.22477206903892463,0.5972662240006131
18.785,0.6224230142928373,0.3566025677063029,0.9470219894142242,0.22195764509632265,0.5894482812528009
18.795,0.6228793230548605,0.3518795294355074,0.9339389963774479,0.2191784830916517,0.5817312898381206
18.805,0.6233350217080066,0.3472205707933104,0.9210384732372277,0.2164347420329146,0.5741155367092365
18.815,0.623790110866111,0.3426257746532797,0.9083203951610421,0.2137265699565565,0.5666012799994562
18.825,0.6242445911440268,0.3380952047305804,0.8957846877187414,0.2110541028447972,0.5591887461380655
18.835,0.6246984631576153,0.3336289046480286,0.8834312248887358,0.20841746399858205,0.551878128493443
18.845,0.6251517275237322,0.3292268972361259,0.8712598269778509,0.20581676355444237,0.5446695859572315
18.855,0.6256043848602167,0.3248891825492961,0.8592702555752361,0.20325209719649107,0.5375632396678268
18.865,0.6260564357858772,0.3206157380678366,0.8474622142518159,0.20072354623160818,0.5305591733176993
18.875,0.6265078809204838,0.3164065166793281,0.8358353433165294,0.1982311762741976,0.5236574297396839
18.885,0.6269587208847505,0.3122614468279216,0.8243892202578772,0.19577503728485526,0.5168580110440555
18.895,0.627408956300327,0.3081804307720938,0.8131233554155168,0.19335516242290454,0.5101608757646693
18.905,0.627858587789788,0.3041633444371095,0.8020371915341482,0.19097156789570244,0.503565938431518
18.915,0.6283076159766177,0.3002100371102968,0.791130103190895,0.1886242527090225,0.4970730690632068
18.925,0.6287560414852013,0.296320329696095,0.7804013923045822,0.18631319751130643,0.49068209019496867
18.935,0.6292038649408113,0.2924940153506251,0.7698502897791246,0.18403836493067027,0.48439277775482875
18.945,0.6296510869695976,0.288730858033405,0.7594759519281171,0.181799698602398,0.4782048586588088
18.955,0.6300977081985754,0.2850305931859153,0.7492774623332584,0.1795971235329257,0.4721180118210305
18.965,0.6305437292556143,0.2813929263582871,0.7392538283036284,0.1774305451721048,0.46613186576505944
18.975,0.630989150769426,0.277817534100766,0.7294039832791311,0.17529984991109837,0.46024599997713556
18.985,0.6314339733695519,0.2743040626806245,0.7197267836348313,0.17320490420983733,0.4544599427310293
18.995,0.6318781976863573,0.2708521290369346,0.710221011326596,0.17114555513537094,0.44877317259603144
19.005,0.6323218243510133,0.2674613206165806,0.7008853733906232,0.16912163019560753,0.44318511796329996
19.015,0.6327648539954901,0.2641311947620334,0.6917185005243055,0.16713293688925243,0.4376951559902415
19.025,0.6332072872525458,0.2608612799974427,0.6827189505641544,0.1651792634564075,0.4323026146426332
19.035,0.6336491247557132,0.2576510752681866,0.673885206460553,0.16326037833605483,0.42700677125955255
19.045,0.6340903671392911,0.254500051349263,0.6652156801518592,0.16137603099702263,0.42180685485430564
19.055,0.6345310150383329,0.2514076502768964,0.6567087111799392,0.15952595151860127,0.41670204508952224
19.065,0.6349710690886353,0.2483732866737456,0.6483625700194192,0.15770985137228635,0.4116914742422858
19.075,0.6354105299267276,0.245396348192867,0.6401754596304211,0.15592742364731338,0.4067742280498523
19.085,0.6358493981898633,0.242476195854107,0.632145516192115,0.15417834320920137,0.4019493460391768
19.095,0.6362876745160052,0.2396121654452134,0.624270812829268,0.15246226753687914,0.3972158237633513
19.105,0.63672535954382,0.2368035674588423,0.6165493596088916,0.1507788366314906,0.3925726126734835
19.115,0.6371624539126632,0.2340496889914655,0.6089791084803748,0.1491276741752978,0.3880186231409016
19.125,0.6375989582625733,0.2313497937353361,0.6015579533352036,0.1475083874799115,0.38355272438109145
19.135,0.6380348732342577,0.2287031238952211,0.5942837350743211,0.14592056866276612,0.3791737475733256
19.145,0.6384701994690831,0.2261089004123456,0.5871542422349489,0.14436379474800534,0.3748804861588662
19.155,0.6389049376090682,0.2235663246342849,0.580167215322228,0.1428376286919565,0.3706716985082749
19.165,0.63933908829687,0.2210745797643975,0.573320350829645,0.14134162027218358,0.36654611040146695
19.175,0.6397726521757758,0.2186328310501124,0.5666113015695954,0.13987530617362873,0.3625024151579484
19.185,0.6402056298896922,0.2162402281076629,0.5600376827989642,0.13843821144315707,0.35853927747827447
19.195,0.640638022083137,0.2138959053426757,0.5535970734376281,0.13702984973041366,0.3546553341580952
19.205,0.641069829401226,0.2115989841350253,0.547287021712415,0.1356497246609134,0.35084919764268296
19.215,0.6415010524896674,0.2093485732283086,0.541105046221961,0.13429733006317018,0.34711945665885807
19.225,0.6419316919947478,0.2071437709624489,0.5350486417936225,0.13297215138009733,0.3434646799260718
19.235,0.6423617485633251,0.2049836657906788,0.5291152808063949,0.13167366598422067,0.3398834169703706
19.245,0.6427912228428192,0.202867338254388,0.5233024183037676,0.13040134443140589,0.3363742013780832
19.255,0.6432201154812006,0.2007938625500674,0.5176074962396497,0.12915465145737068,0.3329355535052026
19.265,0.6436484271269819,0.198762306913122,0.5120279443702015,0.1279330462167614,0.32956598103894197
19.275,0.6440761584292082,0.196771736119988,0.5065611867168158,0.12673598388760773,0.32626398314990757
19.285,0.6445033100374482,0.1948212118428344,0.5012046426027482,0.12556291589821367,0.32302805116360744
19.295,0.6449298826017835,0.1929097949045804,0.4959557324161837,0.12441329138054517,0.3198566722828509
19.305,0.6453558767728015,0.191036545649481,0.490811878645355,0.12328655741326812,0.31674833027367894
19.315,0.6457812932015826,0.1892005261279203,0.4857705114889558,0.12218216043730819,0.3137015091085321
19.325,0.6462061325396957,0.187400800832739,0.4808290707494143,0.12109954674096605,0.3107146942216347
19.335,0.646630395439186,0.1856364380657435,0.4759850094806395,0.12003816335437369,0.3077863749035906
19.345,0.6470540825525646,0.18390651139098,0.4712357975970083,0.11899745900353333,0.3049150466800582
19.355,0.6474771945328042,0.1822101001202149,0.4665789231872431,0.1179768844413781,0.3020992122134129
19.365,0.6478997320333253,0.180546291298259,0.4620118975883482,0.1169758937517527,0.2993373846436989
19.375,0.6483216957079911,0.1789141799242862,0.4575322560022466,0.11599394451471787,0.29662808805247926
19.385,0.6487430862110962,0.1773128707923092,0.453137562184614,0.11503049902275202,0.293969860569819
19.395,0.6491639041973578,0.1757414791899687,0.4488254110382,0.1140850247603788,0.2913612561325418
19.405,0.6495841503219091,0.1741991314511428,0.4445934284828457,0.11315699479050514,0.2888008444797338
19.415,0.650003825240288,0.1726849663965197,0.440439275911388,0.1122458887192284,0.2862872141284648
19.425,0.6504229296084306,0.1711981353272214,0.4363606500682661,0.1113511927230319,0.28381897238324083
19.435,0.6508414640826609,0.1697378037587551,0.4323552875538677,0.11047240070852354,0.2813947483554391
19.445,0.6512594293196842,0.1683031513314789,0.4284209644942197,0.1096090142888434,0.2790131928450942
19.455,0.6516768259765764,0.1668933732764925,0.424555500382245,0.10876054377334861,0.2766729809399986
19.465,0.652093654710778,0.1655076801627761,0.420756757249206,0.10792650804004719,0.2743728115788904
19.475,0.6525099161800825,0.164145299275432,0.417022643275905,0.10710643547156669,0.2721114100091572
19.485,0.6529256110426318,0.1628054743076057,0.4133511119128968,0.10629986379337894,0.26988752732087945
19.495,0.6533407399569062,0.1614874663558878,0.4097401643744625,0.10550634076272172,0.2676999421824757
19.505,0.6537553035817147,0.1601905544138365,0.4061878509429344,0.10472542453174088,0.26554746180440236
19.515,0.6541693025761893,0.1589140349343378,0.4026922696766458,0.10395668340256395,0.26342892120719413
19.525,0.6545827375997759,0.1576572229999212,0.3992515694343739,0.10319969663366677,0.26134318531135947
19.535,0.6549956093122262,0.156419451711503,0.3958639482207063,0.10245405408206026,0.2592891479695651
19.545,0.6554079183735895,0.1552000731717787,0.3925276556662336,0.10171935688894425,0.25726573370427125
19.555,0.6558196654442043,0.1539984577334466,0.3892409910039045,0.10099521702967239,0.2552718964973512
19.565,0.6562308511846932,0.1528139948626555,0.3860023052787368,0.10028125792165375,0.25330662135231924
19.575,0.6566414762559503,0.1516460927287671,0.3828100001618224,0.09957711419786436,0.2513689236317996
19.585,0.6570515413191382,0.1504941782189991,0.3796625280258323,0.09888243175835044,0.2494578492204936
19.595,0.6574610470356766,0.1493576972253401,0.3765583925269276,0.09819686800060967,0.24757247502082513
19.605,0.6578699940672366,0.1482361138192529,0.3734961464409309,0.0975200913188221,0.24571190764323092
19.615,0.6582783830757324,0.147128910975427,0.3704743934684249,0.09685178162059746,0.24387528470335743
19.625,0.6586862147233145,0.1460355895751669,0.3674917855816809,0.09619162971215421,0.2420617731867093
19.635,0.6590934896723595,0.1449556689646453,0.3645470244222327,0.0955393377056994,0.2402705704761242
19.645,0.6595002085854665,0.1438886859594999,0.3616388586728446,0.09489461840337889,0.23850090272735108
19.655,0.6599063721254464,0.1428341951246891,0.3587660846262749,0.09425719552019171,0.236752025347376
19.665,0.6603119809553163,0.1417917685588554,0.3559275457565239,0.09362680358025553,0.23502322281505428
19.675,0.6607170357382921,0.1407609948958503,0.3531221298818386,0.09300318729515908,0.2333138069091206
19.685,0.6611215371377785,0.1397414797457953,0.3503487703476389,0.09238610189144793,0.2316231175865616
19.695,0.661525485817366,0.1387328446494693,0.347606443216526,0.09177531245556535,0.22995052122205903
19.705,0.6619288824408212,0.1377347273865924,0.3448941680528987,0.09117059417229827,0.228295411219612
19.715,0.6623317276720787,0.1367467808650532,0.3422110049449255,0.09057173162394584,0.2266572061335708
19.725,0.6627340221752362,0.1357686734557337,0.3395560553556907,0.08997851904471463,0.22503535031983407
19.735,0.6631357666145462,0.1348000877921416,0.3369284589339097,0.08939075955774994,0.22342931190939586
19.745,0.6635369616544095,0.1338407209403094,0.3343273938922984,0.0888082653183686,0.22183858314113264
19.755,0.663937607959367,0.1328902839769063,0.3317520759208075,0.08823085726466816,0.22026267972241526
19.765,0.6643377061940943,0.1319485009353379,0.3292017553590095,0.08765836444713167,0.21870113903027374
19.775,0.6647372570233938,0.1310151091434023,0.3266757180237044,0.08709062428060581,0.2171535207352249
19.785,0.6651362611121883,0.1300898580160761,0.3241732820506728,0.08652748176942829,0.21561940477565136
19.795,0.6655347191255139,0.12917250935038,0.3216937986140512,0.08596878972924296,0.21409839190502217
19.805,0.6659326317285135,0.1282628361748866,0.319236648895732,0.08541440804690541,0.21259010174332627
19.815,0.6663299995864295,0.1273606228599847,0.3168012443330052,0.08486420377762101,0.2110941730053917
19.825,0.666726823364598,0.1264656644280069,0.3143870247575942,0.08431805070877829,0.20961026232367802
19.835,0.667123103728442,0.1255777660592235,0.3119934571765691,0.08377582905271337,0.20813804349459955
19.845,0.667518841343463,0.1246967430124195,0.3096200354126035,0.08323742541495383,0.20667720729534308
19.855,0.6679140368752379,0.1238224195894284,0.3072662774632365,0.08270273212363466,0.20522745977609722
19.865,0.6683086909894084,0.1229546294020985,0.3049317261106978,0.08217164742680427,0.20378852271818124
19.875,0.6687028043516793,0.1220932143001189,0.3026159461269027,0.08164407479480006,0.2023601318165965
19.885,0.6690963776278064,0.1212380246526959,0.3003185249916399,0.08111992312586952,0.2009420372064321
19.895,0.6694894114835956,0.1203889182520914,0.2980390699992799,0.08059910602973938,0.19953400157293608
19.905,0.6698819065848928,0.119545760438551,0.2957772085440992,0.08008154192671739,0.19813580038387862
19.915,0.6702738635975793,0.1187084238204408,0.2935325874093593,0.07956715387570577,0.19674722145466542
19.925,0.6706652831875652,0.1178767872839384,0.2913048701307009,0.07905586892502293,0.19536806322012343
19.935,0.6710561660207829,0.1170507363847201,0.2890937380062954,0.07854761838823962,0.19399813544712127
19.945,0.6714465127631815,0.1162301623229783,0.2868988874219757,0.0780423371696623,0.19263725747512217
19.955,0.6718363240807196,0.1154149623019967,0.2847200307361247,0.07753996401688829,0.1912852588419075
19.965,0.672225600639361,0.1146050385697304,0.2825568937947131,0.07704044088883415,0.18994197764594314
19.975,0.6726143431050671,0.1138002987420014,0.280409216723509,0.07654371318351166,0.1886072611070894
19.985,0.6730025521437901,0.1130006548718964,0.2782767515348036,0.07604972912270588,0.18728096398520616
19.995,0.6733902284214709,0.1122060236554324,0.2761592625987975,0.0755584398995966,0.18596294892210918
20.005,0.673769251783551,0.1114163262184353,0.2740565261090769,0.07506889475266718,0.18465086054291194
20.015,0.6741396498137942,0.1106314873023754,0.2719683279379446,0.07458107210840256,0.18334463335652912
20.025,0.6745095529330767,0.1098514357029618,0.2698944647545551,0.07409584278506139,0.18204639476070697
20.035,0.6748789617614375,0.1090761034058136,0.2678347417747607,0.07361316741949868,0.1807560324525932
20.045,0.6752478769187799,0.1083052512993475,0.2657885198080879,0.07313289099903932,0.1794731337097964
20.055,0.6756162990248669,0.1075386601654911,0.2637552124148395,0.07265487158310198,0.17819732046023148
20.065,0.6759842286993172,0.1067763027534722,0.2617347324259637,0.07217909666017068,0.17692855122278722
20.075,0.6763516665616013,0.1060181520140604,0.2597269932896739,0.07170555380049093,0.17566678476250477
20.085,0.6767186132310359,0.1052641810676673,0.2577319090224702,0.07123423063501248,0.17441198005907352
20.095,0.6770850693267791,0.1045143632437455,0.2557493942640171,0.07076511488253559,0.17316409634553379
20.105,0.6774510354678291,0.1037686720024207,0.253779364097546,0.07029819429716143,0.17192309298824976
20.115,0.6778165122730155,0.1030270810309054,0.2518217342826835,0.06983345673403765,0.1706889296460306
20.125,0.6781815003609988,0.1022895641355026,0.2498764209814298,0.06937089007668776,0.1694615660860226
20.135,0.678546000350263,0.1015560953387104,0.2479433410006853,0.06891048230327193,0.1682409623494964
20.145,0.6789100128591139,0.1008266487858553,0.2460224115575605,0.06845222142374638,0.1670270785941736
20.155,0.6792735385056743,0.100101198788922,0.2441135503607903,0.06799609551001097,0.16581987515075716
20.165,0.679636577907878,0.09937971988169253,0.2422166757960441,0.06754209273383702,0.16461931265024538
20.175,0.6799991316834686,0.09866218668120073,0.2403317065339304,0.06709020127320878,0.16342535175907888
20.185,0.6803612004499928,0.09794857400588824,0.2384585618340191,0.0666404093930111,0.16223795338697206
20.195,0.6807227848247972,0.09723885677933208,0.2365971613104305,0.06619270538000654,0.16105707852887802
20.205,0.6810838854250251,0.09653301011626952,0.2347474251186387,0.0657470776017621,0.15988268839332256
20.215,0.6814445028676115,0.0958310092430004,0.2329092737821276,0.06530351445289789,0.15871474428571836
20.225,0.6818046377692792,0.09513282957342606,0.2310826283656397,0.06486200440727632,0.15755320772760795
20.235,0.6821642907465346,0.09443844662356914,0.2292674102611794,0.0644225359601715,0.1563980403121122
20.245,0.6825234624156649,0.09374783605079419,0.2274635412745662,0.06398509765536414,0.1552492037640454
20.255,0.682882153392733,0.09306097371246469,0.2256709437939177,0.0635496781255924,0.15410666005616092
20.265,0.6832403642935736,0.09237783553157755,0.223889540428801,0.06311626600124687,0.15297037116409476
20.275,0.6835980957337903,0.0916983975983358,0.222119254260943,0.06268484998006232,0.15184029923859022
20.285,0.6839553483287507,0.0910226361036493,0.2203600086936275,0.06225541878207258,0.15071640650377655
20.295,0.6843121226935842,0.09035052741369375,0.2186117276170586,0.06182796120094964,0.149598655371341
20.305,0.6846684194431755,0.08968204796852991,0.2168743351710108,0.06140246603504042,0.14848700827932543
20.315,0.6850242391921634,0.0890171743638488,0.2151477559275558,0.060978922143631674,0.14738142781817518
20.325,0.6853795825549363,0.08835588331204035,0.2134319147977329,0.06055731842067887,0.1462818766679709
20.335,0.685734450145628,0.08769815164631259,0.2117267370663678,0.06013764379797206,0.14518831762333367
20.345,0.686088842578114,0.08704395634222684,0.2100321484124274,0.05971988726025829,0.14410071360847698
20.355,0.6864427604660088,0.08639327446365017,0.2083480747879353,0.05930403780852557,0.14301902759520876
20.365,0.6867962044226622,0.08574608322244785,0.2066744425582779,0.0588900845012869,0.1419432227001948
20.375,0.6871491750611536,0.08510235991965988,0.2050111783593151,0.058478016414551665,0.1408732620879184
20.385,0.6875016729942919,0.08446208200649247,0.2033582092513996,0.058067822684044645,0.13980910907746052
20.395,0.6878536988346083,0.08382522701671609,0.2017154625514075,0.057659492459098904,0.13875072702811955
20.405,0.6882052531943563,0.08319177259933784,0.2000828658966456,0.05725301492541461,0.1376980793842534
20.415,0.6885563366855055,0.0825616965793418,0.1984603474311667,0.056848379347211826,0.1366511298045368
20.425,0.6889069499197393,0.08193497682076994,0.1968478354359527,0.05644557497334116,0.13560984190848493
20.435,0.6892570935084522,0.081311591349873,0.1952452586446474,0.05604459112236047,0.13457417949471567
20.445,0.689606768062744,0.08069151827377308,0.1936525460456747,0.0556454171268525,0.13354410640567946
20.455,0.6899559741934193,0.08007473583595166,0.1920696270116211,0.05524804237197473,0.13251958661776972
20.465,0.6903047125109817,0.07946122237226744,0.1904964311969962,0.05485245626545926,0.13150058417181046
20.475,0.6906529836256331,0.07885095636316741,0.1889328886777486,0.054458648273956176,0.13048706327029666
20.485,0.6910007881472673,0.07824391637481275,0.1873789297897871,0.05406660788272448,0.12947898816693434
20.495,0.6913481266854686,0.07764008108898812,0.1858344852143424,0.05367632461657982,0.12847632322649405
20.505,0.6916949998495094,0.07703942935927707,0.1842994861225088,0.053287788079071446,0.12747903302577338
20.515,0.692041408248344,0.07644194009384926,0.1827738638863044,0.052900987871782996,0.12648708215486926
20.525,0.6923873524906088,0.07584759234839634,0.1812575502935474,0.052515913658893104,0.12550043536668265
20.535,0.6927328331846164,0.07525636527179214,0.1797504774444144,0.052132555129904945,0.12451905750635668
20.545,0.6930778509383543,0.07466823816813348,0.178252577877213,0.05175090204292315,0.12354291359936041
20.555,0.6934224063594806,0.07408319041496349,0.1767637843936199,0.051370944168331586,0.12257196873143231
20.565,0.6937665000553211,0.07350120153508961,0.1752840302222933,0.050992671338859916,0.12160618816291156
20.575,0.694110132632867,0.07292225117794633,0.1738132489713423,0.05061607343701157,0.12064553729684793
20.585,0.6944533046987715,0.07234631910353018,0.1723513746227816,0.050241140384238395,0.11968998167616668
20.595,0.6947960168593453,0.07177338520234912,0.1708983415502824,0.049867862155103644,0.11873948699700418
20.605,0.695138269720556,0.07120342947249905,0.1694540844842563,0.04949622876168264,0.11779401908546686
20.615,0.6954800638880232,0.0706364320691094,0.1680185386237292,0.04912623028824621,0.11685354397640348
20.625,0.6958213999670171,0.07007237324068355,0.1665916394929767,0.048757856847343774,0.11591802781480366
20.635,0.6961622785624537,0.06951123339517794,0.1651733231015526,0.048391098626073596,0.11498743696810924
20.645,0.6965027002788936,0.06895299303866302,0.1637635257961968,0.04802594584374055,0.11406173792424332
20.655,0.696842665720538,0.06839763281063362,0.1623621843450883,0.04766238877673646,0.11314089735124074
20.665,0.6971821754912266,0.06784513352777989,0.1609692360712601,0.04730041778939034,0.11222488219132194
